Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Status
limited-edition-personalized-dog-paw-pendant-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/limited-edition-personalized-dog-paw-pendant-necklace-alpha-paw-6.png?v=1676264669,6,Limited Edition Personalized Dog Paw Pendant Necklace | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
limited-edition-personalized-dog-paw-pendant-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/limited-edition-personalized-dog-paw-pendant-necklace-alpha-paw-7.jpg?v=1676264671,7,Limited Edition Personalized Dog Paw Pendant Necklace | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
limited-edition-custom-engraved-dog-paw-ring,Limited Edition Custom Engraved Dog Paw Ring,"<p>Check out our gorgeous custom <strong>925 sterling silver</strong> ring. Perfect for any pet mom.</p>
<p><strong>Features:</strong></p>
<ul>
<li>Our sterling silver ring is <strong>hypoallergenic.</strong>
</li>
<li>Very durable. When taken care of properly , it can <strong>last a lifetime.</strong>
</li>
<li>It looks absolutely <strong>beautiful</strong> and will amaze anyone.</li>
<li>It is <strong>very easy to clean</strong> and take care of.</li>
<li>Scratch and water resistant</li>
</ul>
<p>This gorgeous custom dog ring is the perfect gift for:</p>
<ul>
<li>
<span class=""s1""></span>new dog moms</li>
<li>
<span class=""s1""></span>birthdays</li>
<li>
<span class=""s1""></span>Mother’s day (because pet moms are moms too!)</li>
<li>
<span class=""s1""></span>Christmas</li>
<li>
<span class=""s1""></span>pet memorials </li>
<li>
<span class=""s1""></span>just because</li>
</ul>
<p><strong>All rings are standard ring sizes.</strong></p>
<p><strong>Processing Time: </strong>10-15 business days</p>
<p>Check out our gorgeous custom <strong>925 sterling silver</strong> ring. Perfect for any pet mom.</p>
<p><strong>Features:</strong></p>
<ul>
<li>Our sterling silver ring is <strong>hypoallergenic.</strong>
</li>
<li>Very durable. When taken care of properly , it can <strong>last a lifetime.</strong>
</li>
<li>It looks absolutely <strong>beautiful</strong> and will amaze anyone.</li>
<li>It is <strong>very easy to clean</strong> and take care of.</li>
<li>Scratch and water resistant</li>
</ul>
<p>This gorgeous custom dog ring is the perfect gift for:</p>
<ul>
<li>
<span class=""s1""></span>new dog moms</li>
<li>
<span class=""s1""></span>birthdays</li>
<li>
<span class=""s1""></span>Mother's day (because pet moms are moms too!)</li>
<li>
<span class=""s1""></span>Christmas</li>
<li>
<span class=""s1""></span>pet memorials </li>
<li>
<span class=""s1""></span>just because</li>
</ul>
<p><strong>All rings are standard ring sizes.</strong></p>
<p><strong>Processing Time: </strong>10-15 business days</p>",Alpha Paw,Apparel & Accessories > Jewelry > Rings,"","_wf_cus, dropship, growaov-collection, pet-parents, woo_import_1",false,Title,Default Title,,,,,YLQ7893,1814.36948,,deny,manual,39.00,129.99,true,true,'850027409115,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/limited-edition-custom-engraved-dog-paw-ring-alpha-paw-1.jpg?v=1676264658,1,Limited Edition Custom Engraved Dog Paw Ring | Alpha Paw,false,Limited Edition Custom Engraved Dog Paw Ring - Alpha Paw,"Commemorate your dog with a one-of-a-kind engraved 925 sterling silver ring. In 3 easy steps, have a personalized gift for yourself or your favorite pet mom! Step 1: Let us know the name you'd like on the ring (no typos!) Step 2: Choose your size (standard ring sizes) and the number of rings you'd like. Step 3: The order will take 10-15 business days to process, engrave, and ship. Then show off to all your friends and family!",,,,,,,,,,,,,lb,,16.00,true,false,,,true,,,draft
limited-edition-custom-engraved-dog-paw-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/limited-edition-custom-engraved-dog-paw-ring-alpha-paw-2.jpg?v=1676264660,2,Limited Edition Custom Engraved Dog Paw Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
limited-edition-custom-engraved-dog-paw-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/limited-edition-custom-engraved-dog-paw-ring-alpha-paw-3.jpg?v=1676264662,3,Limited Edition Custom Engraved Dog Paw Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
limited-edition-custom-engraved-dog-paw-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/limited-edition-custom-engraved-dog-paw-ring-alpha-paw-4.jpg?v=1676264664,4,Limited Edition Custom Engraved Dog Paw Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
limited-edition-custom-engraved-dog-paw-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/limited-edition-custom-engraved-dog-paw-ring-alpha-paw-5.jpg?v=1676264666,5,Limited Edition Custom Engraved Dog Paw Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
limited-edition-custom-engraved-dog-paw-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/limited-edition-custom-engraved-dog-paw-ring-alpha-paw-6.jpg?v=1676264668,6,Limited Edition Custom Engraved Dog Paw Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-engraved-dog-chewing-bone-ring,Custom Engraved Dog Chewing Bone Ring,"<p>Commemorate your dog with a one-of-a-kind engraved 925 sterling silver ring. In 3 easy steps, have a personalized gift for yourself or your favorite pet mom!</p>
<p><strong>Step 1:</strong><span> </span>Let us know the name you’d like on the ring (no typos!)<br><strong>Step 2:</strong><span> </span>Choose your size (standard ring sizes) and the number of rings you’d like.<br><strong>Step 3:</strong><span> </span>The order will take 10-15 business days to process, print, and ship. Then show off to all your friends and family!</p>",Alpha Paw,Apparel & Accessories > Jewelry > Rings,"","_wf_cus, dropship, growaov-collection, growaov-ignore, pet-parents, woo_import_1",false,Title,Default Title,,,,,YLQ7894,1814.36948,shopify,deny,manual,39.00,129.99,true,true,'850027409122,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-engraved-dog-chewing-bone-ring-alpha-paw-1.jpg?v=1676264659,1,Custom Engraved Dog Chewing Bone Ring | Alpha Paw,false,Custom Engraved Dog Chewing Bone Ring - Alpha Paw,"Commemorate your dog with a one-of-a-kind engraved 925 sterling silver ring. In 3 easy steps, have a personalized gift for yourself or your favorite pet mom! Step 1: Let us know the name you'd like on the ring (no typos!) Step 2: Choose your size (standard ring sizes) and the number of rings you'd like. Step 3: The order will take 10-15 business days to process, engrave, and ship. Then show off to all your friends and family!",,,,,,,,,,,,,lb,,15.00,true,false,,,true,,,draft
custom-engraved-dog-chewing-bone-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-engraved-dog-chewing-bone-ring-alpha-paw-2.jpg?v=1676264661,2,Custom Engraved Dog Chewing Bone Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-engraved-dog-chewing-bone-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-engraved-dog-chewing-bone-ring-alpha-paw-3.jpg?v=1676264663,3,Custom Engraved Dog Chewing Bone Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-engraved-dog-chewing-bone-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-engraved-dog-chewing-bone-ring-alpha-paw-4.jpg?v=1676264666,4,Custom Engraved Dog Chewing Bone Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-engraved-dog-chewing-bone-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-engraved-dog-chewing-bone-ring-alpha-paw-5.jpg?v=1676264668,5,Custom Engraved Dog Chewing Bone Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-engraved-dog-chewing-bone-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-engraved-dog-chewing-bone-ring-alpha-paw-6.jpg?v=1676264671,6,Custom Engraved Dog Chewing Bone Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-engraved-dog-chewing-bone-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-engraved-dog-chewing-bone-ring-alpha-paw-7.jpg?v=1676264673,7,Custom Engraved Dog Chewing Bone Ring | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-personalized-photo-keychain,Custom Personalized Photo Keychain,"<p>Keep your pet close to your heart with the personalized photo keychain. Sure to become your new go-to style staple, made of high quality materials, it is durable and stylish.</p>
<p><strong>Step 1:</strong> Take a picture of your pet!<br> <strong>Step 2 :</strong> Upload your pet’s photo. Make sure this is a clear image! You can add up to three dogs.<br> <strong>Step 3:</strong> Let us know what name you want on the back!<br> <strong>Step 4:</strong> Choose how many you want<br> <strong>Step 5:</strong> We customize your keychain for you and ship it out to you<br> <strong>Step 6:</strong> Enjoy your keychain or give it as a gift 🙂</p>
<p><strong>Processing Time: </strong>10-15 business days</p>",Alpha Paw,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,"","_wf_cus, dropship, growaov-collection, growaov-ignore, pet-parents, woo_import_1",false,Title,Default Title,,,,,Custom-Photo-Keychain,1814.36948,shopify,deny,manual,39.00,89.99,true,true,'850027409139,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-personalized-photo-keychain-alpha-paw-1.png?v=1676264658,1,Custom Personalized Photo Keychain | Alpha Paw,false,Custom Personalized Photo Keychain - Alpha Paw,"Carry your pet(s) with you at all times with this high-quality personalized keychain. In 3 easy steps, have a one-of-a-kind keychain featuring your four-legged friend! Step 1: Take a clear and well-lit picture of your pet(s). You can have up to three pets in your photo. Step 2: Upload your photo. Let us know their name to put on the back, and choose how many keychains you want. Step 3: The order will take 10-15 business days to process, print, and ship. Then show off to all your friends and family!",,,,,,,,,,,,,lb,,10.20,true,false,,,true,,,draft
custom-personalized-photo-keychain,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-personalized-photo-keychain-alpha-paw-2.jpg?v=1676264660,2,Custom Personalized Photo Keychain | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-personalized-photo-keychain,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/custom-personalized-photo-keychain-alpha-paw-3.jpg?v=1676264662,3,Custom Personalized Photo Keychain | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
hollow-heart-paw-stud-earrings,Hollow Heart-Paw Stud Earrings,"<p>Equip the fashionable hollow heart-paw stud earrings and give everyone a stunning view to look at. This piece of jewelry features a unique and decorative style – hollow heart-paw shaped design with machine polished detailing, made of high quality materials, it is durable and stylish. Make everyone talk about these earrings when you wear them with a perfect ensemble.</p>
<ul>
<li>Style: Trendy</li>
<li>Durable Design</li>
<li>Material: Metal</li>
<li>Gender: Women</li>
</ul>
<p><strong>Processing Time</strong> : 15-20 business days</p>
<p>Equip the fashionable hollow heart-paw stud earrings and give everyone a stunning view to look at. This piece of jewelry features a unique and decorative style - hollow heart-paw shaped design with machine polished detailing, made of high quality materials, it is durable and stylish. Make everyone talk about these earrings when you wear them with a perfect ensemble.</p>
<ul>
<li>Style: Trendy</li>
<li>Durable Design</li>
<li>Material: Metal</li>
<li>Gender: Women</li>
</ul>",Alpha Paw,Apparel & Accessories > Jewelry > Earrings,"","_wf_cus, dropship, growaov-collection, growaov-ignore, pet-parents, woo_import_1",false,Color,Rose Gold,,,,,women-s-hollow-heart-paw-stud-earrings-ed172r,1814.36948,,deny,manual,19.00,39.99,true,true,'850027409153,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-1.jpg?v=1676264657,1,Hollow Heart-Paw Stud Earrings | Alpha Paw,false,Hollow Heart-Paw Stud Earrings - Alpha Paw,"The perfect everyday stud earrings you'll keep in constant rotation or perhaps never take off. Designed to show off your love for your four-legged friend on any occasion. These small stud earrings are available in silver, gold, and rose gold. Processing Time: 15-20 business days.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-2.jpg?v=1676264659,lb,,5.95,true,false,,,true,,,draft
hollow-heart-paw-stud-earrings,,,,,,,,,Gold,,,,,women-s-hollow-heart-paw-stud-earrings-ed172g,1814.36948,,deny,manual,19.00,39.99,true,true,'850027409153,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-2.jpg?v=1676264659,2,Hollow Heart-Paw Stud Earrings | Alpha Paw,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-4.jpg?v=1676264663,lb,,5.95,,,,,,,,
hollow-heart-paw-stud-earrings,,,,,,,,,Silver,,,,,women-s-hollow-heart-paw-stud-earrings-ed172s,1814.36948,,deny,manual,19.00,39.99,true,true,'850027409153,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-3.jpg?v=1676264662,3,Hollow Heart-Paw Stud Earrings | Alpha Paw,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-3.jpg?v=1676264662,lb,,5.95,,,,,,,,
hollow-heart-paw-stud-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-4.jpg?v=1676264663,4,Hollow Heart-Paw Stud Earrings | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
hollow-heart-paw-stud-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-5.jpg?v=1676264666,5,Hollow Heart-Paw Stud Earrings | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
hollow-heart-paw-stud-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/hollow-heart-paw-stud-earrings-alpha-paw-6.jpg?v=1676264668,6,Hollow Heart-Paw Stud Earrings | Alpha Paw,,,,,,,,,,,,,,,,,,,,,,,,,,
personalized-bone-charm-bangle-bracelet,Personalized Bone Charm Bangle Bracelet,"<p>Encased your wrist with the personalized bone charm bangle bracelet that you can use to dress up or dress down. This piece of jewelry features a high quality stainless steel construction, bone shaped charms with engraved text and machine polished design which makes this item more appealing to look at when worn.</p>
<ul>
<li>Style: Trendy</li>
<li>Durable design</li>
<li>Personalized: Yes</li>
<li>Material: Stainless steel</li>
</ul>
<p><strong>Processing time</strong> : 15-20 business days</p>
<p>Encased your wrist with the personalized bone charm bangle bracelet that you can use to dress up or dress down. This piece of jewelry features a high quality stainless steel construction, bone shaped charms with engraved text and machine polished design which makes this item more appealing to look at when worn.</p>
<ul>
<li>Style: Trendy</li>
<li>Durable design</li>
<li>Personalized: Yes</li>
<li>Material: Stainless steel</li>
</ul>",Alpha Paw,Apparel & Accessories > Jewelry > Bracelets,"","_wf_cus, dropship, growaov-collection, pet-parents, woo_import_1",false,Number Of Bones,8 Bone,,,,,YLQ7314_8,1814.36948,shopify,deny,manual,28.00,59.99,true,true,'850027409160,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,1,Personalized Bone Charm Bangle Bracelet | Alpha Paw,false,,"Commemorate your dog with a one-of-a-kind engraved stainless steel pendant necklace. In 3 easy steps, have a personalized gift for yourself or your favorite pet mom! Step 1: Choose the number of bone charms. Step 2: Let us know the name(s) you'd like on the charms. For more than one charm, type each name on a separate line (no typos!) Step 3: It will take 15-20 business days to process, engrave, and ship. Then show off to all your friends and family!",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,lb,,9.00,true,false,,,true,,,draft
personalized-bone-charm-bangle-bracelet,,,,,,,,,1 Bone,,,,,YLQ7314_1,1814.36948,shopify,deny,manual,21.00,59.99,true,true,'850027409160,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-2.jpg?v=1676264635,2,Personalized Bone Charm Bangle Bracelet | Alpha Paw,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,lb,,5.50,,,,,,,,
personalized-bone-charm-bangle-bracelet,,,,,,,,,2 Bone,,,,,YLQ7314_2,1814.36948,shopify,deny,manual,22.00,59.99,true,true,'850027409160,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-3.jpg?v=1676264637,3,Personalized Bone Charm Bangle Bracelet | Alpha Paw,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,lb,,6.00,,,,,,,,
personalized-bone-charm-bangle-bracelet,,,,,,,,,3 Bone,,,,,YLQ7314_3,1814.36948,shopify,deny,manual,23.00,59.99,true,true,'850027409160,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-4.jpg?v=1676264639,4,Personalized Bone Charm Bangle Bracelet | Alpha Paw,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,lb,,6.50,,,,,,,,
personalized-bone-charm-bangle-bracelet,,,,,,,,,4 Bone,,,,,YLQ7314_4,1814.36948,shopify,deny,manual,24.00,59.99,true,true,'850027409160,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,lb,,7.00,,,,,,,,
personalized-bone-charm-bangle-bracelet,,,,,,,,,5 Bone,,,,,YLQ7314_5,1814.36948,shopify,deny,manual,25.00,59.99,true,true,'850027409160,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,lb,,7.50,,,,,,,,
personalized-bone-charm-bangle-bracelet,,,,,,,,,6 Bone,,,,,YLQ7314_6,1814.36948,shopify,deny,manual,26.00,59.99,true,true,'850027409160,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,lb,,8.00,,,,,,,,
personalized-bone-charm-bangle-bracelet,,,,,,,,,7 Bone,,,,,YLQ7314_7,1814.36948,shopify,deny,manual,27.00,59.99,true,true,'850027409160,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-bone-charm-bangle-bracelet-alpha-paw-1.jpg?v=1676264632,lb,,8.50,,,,,,,,
personalized-dog-bone-pendant-necklace,Personalized Dog Bone Pendant Necklace,"<p>Commemorate your dog with a one-of-a-kind engraved stainless steel pendant necklace. In 3 easy steps, have a personalized gift for yourself or your favorite pet mom!</p>
<p><strong>Step 1:</strong><span> </span>Let us know the name you’d like on the pendant (no typos!)<br><strong>Step 2:</strong><span> </span>Place your order.<br><strong>Step 3:</strong><span> </span>It will take 10-15 business days to process, engrave, and ship. Then show off to all your friends and family!</p>
<ul></ul>",Alpha Paw,Apparel & Accessories > Jewelry > Necklaces,"","_wf_cus, dropship, growaov-collection, pet-parents, woo_import_1",false,Bone Color,Silver,Number Of Bones,1 Bone,,,YLQ0388_Silver_1,1814.36948,,deny,manual,21.00,79.99,true,true,'850027409108,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-dog-bone-pendant-necklace-alpha-paw-1.jpg?v=1676264633,1,Personalized Dog Bone Pendant Necklace | Alpha Paw,false,Personalized Dog Bone Pendant Necklace - Alpha Paw,"Commemorate your dog with a one-of-a-kind engraved stainless steel pendant necklace. In 3 easy steps, have a personalized gift for yourself or your favorite pet mom! Step 1: Let us know the name you'd like on the pendant (no typos!) Step 2: Place your order. Step 3: It will take 10-15 business days to process, engrave, and ship. Then show off to all your friends and family!",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-dog-bone-pendant-necklace-alpha-paw-1.jpg?v=1676264633,lb,,7.00,true,false,,,true,,,draft
personalized-dog-bone-pendant-necklace,,,,,,,,,Silver,,2 Bone,,,YLQ0388_Silver_2,1814.36948,,deny,manual,22.00,79.99,true,true,'850027409108,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-dog-bone-pendant-necklace-alpha-paw-2.jpg?v=1676264635,2,Personalized Dog Bone Pendant Necklace | Alpha Paw,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-dog-bone-pendant-necklace-alpha-paw-1.jpg?v=1676264633,lb,,7.50,,,,,,,,
personalized-dog-bone-pendant-necklace,,,,,,,,,Silver,,3 Bone,,,YLQ0388_Silver_3,1814.36948,,deny,manual,23.00,79.99,true,true,'850027409108,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-dog-bone-pendant-necklace-alpha-paw-3.jpg?v=1676264637,3,Personalized Dog Bone Pendant Necklace | Alpha Paw,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/personalized-dog-bone-pendant-necklace-alpha-paw-1.jpg?v=1676264633,lb,,8.00,,,,,,,,
